plate,lat,lon
jf,43.267,-125.394
jf,43.426,-125.474
jf,43.737,-125.48
jf,43.925,-125.45
jf,44.002,-125.429
jf,44.066,-125.362
jf,44.323,-125.372
jf,44.523,-125.372
jf,44.667,-125.376
jf,44.725,-125.434
jf,44.881,-125.437
jf,45.104,-125.435
jf,45.474,-125.517
jf,45.946,-125.655
jf,46.295,-125.773
jf,46.643,-125.876
jf,46.97,-125.998
jf,47.35,-126.085
jf,47.748,-126.37
jf,47.996,-126.486
jf,48.291,-126.733
jf,48.565,-127.018
jf,48.75,-127.378
jf,48.877,-127.608
jf,49.08,-127.818
jf,49.491,-127.852
jf,49.781,-128.029
jf,49.885,-128.283
jf,50.086,-128.414
jf,50.31,-128.719
jf,50.479,-129.01
jf,50.647,-129.46
jf,50.836,-129.738
jf,51.101,-129.982
jf,51.278,-130.212
jf,51.398,-130.548
jf,51.612,-130.85
jf,51.612,-130.85
JZ,-31.536,-112.023
JZ,-31.774,-112.041
JZ,-31.948,-112.063
JZ,-32.114,-112.065
JZ,-32.343,-112.151
JZ,-32.328,-112.356
JZ,-32.489,-112.415
JZ,-32.794,-112.418
JZ,-33.112,-112.442
JZ,-33.399,-112.46
JZ,-33.65,-112.504
JZ,-33.663,-112.604
JZ,-33.999,-112.628
JZ,-34.3,-112.562
JZ,-34.556,-112.417
JZ,-34.674,-112.187
JZ,-34.811,-111.756
JZ,-34.912,-111.399
JZ,-34.995,-111.126
JZ,-35.091,-110.827
JZ,-35.091,-110.827
JZ,-35.061,-110.527
JZ,-34.946,-110.326
JZ,-34.817,-110.141
JZ,-34.702,-109.919
JZ,-34.609,-109.691
JZ,-34.545,-109.259
JZ,-34.545,-109.259
JZ,-34.204,-109.277
JZ,-33.917,-109.27
JZ,-33.702,-109.205
JZ,-33.392,-109.323
JZ,-33.14,-109.41
JZ,-33.02,-109.183
JZ,-32.937,-108.972
JZ,-32.661,-109.206
JZ,-32.4,-109.435
JZ,-32.115,-109.791
JZ,-31.92,-110.21
JZ,-31.715,-110.687
JZ,-31.564,-111.202
JZ,-31.556,-111.66
JZ,-31.536,-112.023
JZ,-31.536,-112.023
KE,-42.059,175.503
KE,-41.91,176.081
KE,-41.756,176.673
KE,-41.657,177.123
KE,-41.5,177.607
KE,-41.188,178.015
KE,-40.807,178.284
KE,-40.424,178.566
KE,-40.087,178.792
KE,-39.685,178.95
KE,-39.23,179.125
KE,-38.889,179.215
KE,-38.538,179.366
KE,-38.205,179.569
KE,-37.476,179.838
KE,-36.793,-179.811
KE,-36.179,-179.371
KE,-35.542,-179.044
KE,-35.022,-178.641
KE,-34.706,-178.539
KE,-34.485,-178.413
KE,-34.241,-178.294
KE,-33.846,-178.208
KE,-33.58,-177.981
KE,-33.191,-177.81
KE,-32.696,-177.666
KE,-32.203,-177.649
KE,-31.957,-177.538
KE,-31.793,-177.301
KE,-31.452,-177.108
KE,-31.037,-176.919
KE,-30.678,-176.69
KE,-30.322,-176.547
KE,-29.881,-176.339
KE,-29.469,-176.153
KE,-29.065,-176.078
KE,-28.697,-175.995
KE,-28.264,-175.885
KE,-27.784,-175.785
KE,-27.318,-175.545
KE,-26.857,-175.4
KE,-26.437,-175.423
KE,-26.025,-175.415
KE,-25.73,-175.382
KE,-25.426,-175.297
KE,-25.142,-175.261
KE,-24.836,-175.229
KE,-24.472,-175.209
KE,-24.07,-175.102
KE,-23.75,-174.985
KE,-23.75,-174.985
KE,-23.853,-175.691
KE,-23.952,-176.356
KE,-24.029,-176.887
KE,-24.105,-177.419
KE,-24.105,-177.419
KE,-24.242,-177.448
KE,-24.72,-177.552
KE,-25.197,-177.657
KE,-25.976,-177.793
KE,-26.767,-178.017
KE,-27.377,-178.248
KE,-27.985,-178.482
KE,-28.693,-178.713
KE,-29.498,-178.966
KE,-29.792,-179.074
KE,-30.355,-179.226
KE,-30.997,-179.393
KE,-31.333,-179.515
KE,-31.751,-179.74
KE,-32.347,179.98
KE,-33.019,179.657
KE,-33.602,179.345
KE,-34.246,178.996
KE,-34.786,178.681
KE,-35.161,178.403
KE,-35.917,177.89
KE,-36.461,177.507
KE,-37.102,177.049
KE,-37.485,176.77
KE,-37.885,176.509
KE,-38.287,176.241
KE,-38.674,175.995
KE,-38.762,175.932
KE,-39.23,175.609
KE,-40.046,176.074
KE,-40.311,175.868
KE,-40.598,175.537
KE,-40.791,175.324
KE,-40.979,175.012
KE,-41.157,174.632
KE,-41.566,174.763
KE,-41.757,174.945
KE,-42.059,175.503
KE,-42.059,175.503
lw,-47.0,32.126
lw,-47.264,33.174
lw,-46.806,33.358
lw,-46.346,33.54
lw,-45.979,33.818
lw,-46.081,33.982
lw,-46.09,34.087
lw,-46.212,34.267
lw,-46.222,34.504
lw,-45.971,34.704
lw,-45.466,34.868
lw,-45.106,35.014
lw,-44.855,35.182
lw,-44.866,35.66
lw,-44.961,35.973
lw,-44.967,36.303
lw,-44.92,36.677
lw,-44.804,37.086
lw,-44.875,37.508
lw,-44.619,38.083
lw,-44.619,38.083
lw,-44.401,38.194
lw,-44.055,38.338
lw,-44.165,39.073
lw,-43.726,39.267
lw,-43.286,39.459
lw,-43.438,40.506
lw,-43.579,41.558
lw,-43.117,41.686
lw,-42.655,41.812
lw,-42.73,42.469
lw,-42.26,42.572
lw,-41.79,42.674
lw,-41.321,42.774
lw,-40.85,42.873
lw,-40.915,44.009
lw,-40.671,44.023
lw,-40.691,44.686
lw,-40.369,44.716
lw,-40.366,45.303
lw,-40.108,45.332
lw,-40.119,46.074
lw,-39.495,46.16
lw,-38.87,46.244
lw,-38.764,47.135
lw,-38.651,48.023
lw,-38.478,48.017
lw,-38.014,48.633
lw,-38.0,49.034
lw,-37.792,49.037
lw,-37.79,49.945
lw,-37.597,49.962
lw,-37.58,50.823
lw,-37.451,50.827
lw,-37.441,51.555
lw,-37.432,52.283
lw,-36.797,52.311
lw,-36.162,52.338
lw,-35.257,51.704
lw,-34.345,51.082
lw,-33.429,50.472
lw,-32.508,49.874
lw,-31.583,49.288
lw,-30.656,48.713
lw,-29.726,48.149
lw,-28.795,47.596
lw,-27.863,47.053
lw,-26.931,46.522
lw,-26.0,46.0
lw,-24.878,46.0
lw,-23.753,46.0
lw,-22.627,46.0
lw,-21.5,46.0
lw,-20.373,46.0
lw,-19.247,46.0
lw,-18.122,46.0
lw,-17.0,46.0
lw,-16.522,45.064
lw,-16.038,44.13
lw,-15.549,43.198
lw,-15.054,42.268
lw,-14.555,41.341
lw,-14.052,40.417
lw,-13.545,39.497
lw,-13.036,38.582
lw,-12.523,37.671
lw,-12.008,36.765
lw,-11.491,35.864
lw,-10.974,34.969
lw,-10.455,34.081
lw,-11.027,34.709
lw,-11.717,34.441
lw,-12.406,34.172
lw,-13.167,34.071
lw,-13.859,34.461
lw,-14.549,34.852
lw,-15.191,34.729
lw,-15.834,34.604
lw,-16.334,34.901
lw,-16.833,35.199
lw,-17.404,35.2
lw,-17.976,35.2
lw,-18.356,34.599
lw,-18.688,34.272
lw,-19.019,33.943
lw,-19.35,33.613
lw,-19.681,33.282
lw,-20.512,33.196
lw,-21.344,33.11
lw,-21.492,32.636
lw,-21.639,32.16
lw,-21.784,31.684
lw,-21.928,31.207
lw,-22.071,30.729
lw,-22.212,30.25
lw,-22.352,29.77
lw,-22.491,29.29
lw,-22.971,28.844
lw,-23.45,28.396
lw,-23.928,27.944
lw,-24.404,27.489
lw,-24.847,27.592
lw,-25.291,27.696
lw,-25.733,27.8
lw,-26.177,27.905
lw,-26.474,27.253
lw,-26.768,26.596
lw,-27.477,26.595
lw,-28.187,26.594
lw,-28.625,27.179
lw,-29.06,27.769
lw,-29.454,28.054
lw,-29.849,28.341
lw,-29.849,28.341
lw,-30.635,28.922
lw,-31.236,29.656
lw,-31.832,30.4
lw,-32.425,31.153
lw,-33.012,31.916
lw,-33.595,32.69
lw,-34.173,33.474
lw,-34.746,34.269
lw,-35.314,35.075
lw,-35.876,35.892
lw,-36.433,36.721
lw,-36.984,37.562
lw,-37.84,37.174
lw,-38.696,36.777
lw,-39.55,36.371
lw,-40.403,35.955
lw,-41.254,35.528
lw,-42.103,35.09
lw,-42.103,35.09
lw,-42.931,34.636
lw,-43.747,34.157
lw,-44.561,33.678
lw,-45.382,33.171
lw,-46.191,32.663
lw,-46.998,32.125
lw,-47.0,32.126
MA,11.569,143.097
MA,12.211,145.024
MA,13.002,146.221
MA,14.216,147.201
MA,14.966,147.462
MA,16.523,147.787
MA,18.06,147.811
MA,19.172,147.619
MA,20.303,147.207
MA,21.331,146.822
MA,22.712,145.292
MA,24.391,143.522
MN,-3.656,151.301
MN,-3.607,151.25
MN,-3.602,151.204
MN,-3.587,151.142
MN,-3.547,151.095
MN,-3.476,151.021
MN,-3.419,150.982
MN,-3.372,150.931
MN,-3.331,150.879
MN,-3.348,150.824
MN,-3.329,150.789
MN,-3.295,150.732
MN,-3.235,150.683
MN,-3.163,150.634
MN,-3.085,150.615
MN,-3.047,150.616
MN,-3.051,150.56
MN,-3.061,150.509
MN,-3.093,150.436
MN,-3.141,150.352
MN,-3.202,150.249
MN,-3.274,150.135
MN,-3.372,150.034
MN,-3.491,149.913
MN,-3.617,149.817
MN,-3.617,149.817
MN,-3.659,149.872
MN,-3.724,149.938
MN,-3.752,150.027
MN,-3.79,150.121
MN,-3.829,150.192
MN,-3.874,150.226
MN,-3.903,150.24
MN,-3.881,150.32
MN,-3.857,150.447
MN,-3.839,150.552
MN,-3.818,150.678
MN,-3.775,150.793
MN,-3.724,150.909
MN,-3.692,150.987
MN,-3.806,151.095
MN,-3.737,151.222
MN,-3.656,151.301
MN,-3.656,151.301
MO,-5.11,140.798
MO,-4.586,140.566
MO,-4.045,140.328
MO,-3.645,140.07
MO,-3.178,139.809
MO,-2.578,139.439
MO,-2.093,139.205
MO,-1.607,138.972
MO,-1.607,138.972
MO,-1.754,138.488
MO,-1.9,138.003
MO,-2.08,137.634
MO,-2.295,137.282
MO,-2.493,136.931
MO,-2.796,136.562
MO,-3.1,136.167
MO,-3.403,135.771
MO,-3.849,135.262
MO,-4.298,134.966
MO,-4.298,134.966
MO,-4.218,135.459
MO,-4.177,136.167
MO,-4.199,136.672
MO,-4.221,137.177
MO,-4.337,138.01
MO,-4.442,138.484
MO,-4.548,138.959
MO,-4.751,139.731
MO,-4.931,140.264
MO,-5.11,140.798
MO,-5.11,140.798
mq,-57.436,148.806
mq,-58.104,149.15
mq,-58.552,149.398
mq,-58.999,149.652
mq,-59.57,150.006
mq,-59.475,150.733
mq,-59.944,151.008
mq,-60.413,151.29
mq,-60.176,152.473
mq,-59.93,153.639
mq,-60.681,154.294
mq,-61.429,154.981
mq,-62.174,155.701
mq,-62.914,156.457
mq,-62.478,157.97
mq,-62.026,159.44
mq,-61.559,160.865
mq,-61.457,161.228
mq,-61.457,161.228
mq,-61.384,161.129
mq,-61.053,160.74
mq,-60.504,160.327
mq,-60.005,159.803
mq,-60.005,159.803
mq,-59.939,159.691
mq,-59.732,159.413
mq,-59.511,159.186
mq,-59.305,158.972
mq,-59.071,158.65
mq,-58.858,158.385
mq,-58.779,158.267
mq,-58.605,158.121
mq,-58.334,157.92
mq,-58.068,157.751
mq,-57.783,157.62
mq,-57.474,157.615
mq,-57.23,157.64
mq,-56.992,157.703
mq,-56.725,157.823
mq,-56.438,157.944
mq,-56.31,158.042
mq,-56.165,158.153
mq,-56.022,158.226
mq,-55.779,158.332
mq,-55.522,158.465
mq,-55.272,158.54
mq,-55.047,158.596
mq,-54.928,158.618
mq,-54.689,158.674
mq,-54.559,158.74
mq,-54.308,158.885
mq,-54.088,158.985
mq,-54.702,157.411
mq,-55.295,155.788
mq,-55.867,154.115
mq,-56.415,152.392
mq,-56.939,150.622
mq,-57.436,148.806
MS,-0.128,125.616
MS,-0.446,125.263
MS,-0.446,125.263
MS,-0.269,124.857
MS,0.013,124.416
MS,0.437,124.01
MS,0.843,123.746
MS,1.354,123.535
MS,1.812,123.448
MS,2.309,121.669
MS,2.033,119.696
MS,1.577,119.306
MS,0.714,119.249
MS,-0.081,119.475
MS,-0.081,119.475
MS,-0.859,119.896
MS,-1.461,120.388
MS,-1.71,120.811
MS,-1.959,121.234
MS,-2.154,121.728
MS,-2.35,122.223
MS,-2.598,122.823
MS,-2.846,123.424
MS,-3.094,123.672
MS,-3.941,123.706
MS,-4.576,123.458
MS,-4.701,124.06
MS,-4.824,124.662
MS,-4.789,125.282
MS,-4.754,125.901
MS,-4.471,126.432
MS,-4.188,126.963
MS,-3.719,127.325
MS,-3.719,127.325
MS,-3.163,127.51
MS,-2.447,127.667
MS,-1.758,127.666
MS,-1.758,127.666
MS,-1.388,127.241
MS,-1.018,126.817
MS,-0.648,126.393
MS,-0.278,125.969
MS,-0.278,125.969
na,15.451,-46.766
na,16.019,-46.648
na,16.587,-46.529
na,16.607,-46.589
na,17.087,-46.498
na,17.566,-46.407
na,17.588,-46.52
na,18.422,-46.391
na,18.422,-46.318
na,18.935,-46.224
na,18.932,-46.184
na,19.377,-46.093
na,19.823,-46.002
na,19.802,-45.94
na,20.618,-45.774
na,20.596,-45.557
na,21.222,-45.419
na,21.247,-45.515
na,21.822,-45.385
na,21.806,-45.248
na,22.39,-45.157
na,22.973,-45.066
na,22.963,-45.024
na,23.646,-44.925
na,23.784,-45.699
na,23.917,-46.476
na,24.597,-46.196
na,24.59,-46.119
na,25.254,-45.791
na,25.192,-45.499
na,25.637,-45.296
na,26.081,-45.092
na,26.055,-44.899
na,26.27,-44.816
na,26.28,-44.867
na,26.767,-44.687
na,27.254,-44.506
na,27.235,-44.383
na,27.671,-44.203
na,28.107,-44.022
na,28.105,-43.942
na,28.811,-43.563
na,28.802,-43.483
na,29.469,-43.088
na,29.471,-43.037
na,30.07,-42.729
na,29.973,-42.136
na,30.606,-41.786
na,31.237,-41.43
na,31.194,-41.184
na,31.817,-40.71
na,31.802,-40.553
na,32.444,-40.129
na,33.084,-39.7
na,33.067,-39.586
na,33.768,-39.399
na,33.637,-38.597
na,33.501,-37.797
na,33.736,-37.678
na,33.705,-37.533
na,34.136,-37.336
na,34.124,-37.245
na,34.567,-37.046
na,34.554,-36.862
na,34.712,-36.785
na,34.693,-36.623
na,35.28,-36.373
na,35.148,-35.558
na,35.01,-34.746
na,35.625,-34.459
na,35.616,-34.335
na,36.079,-34.142
na,36.071,-34.057
na,36.221,-33.982
na,36.185,-33.772
na,36.742,-33.595
na,36.691,-33.313
na,36.941,-33.225
na,36.916,-33.005
na,37.065,-32.943
na,37.033,-32.708
na,37.176,-32.646
na,37.137,-32.395
na,37.392,-32.283
na,37.282,-31.516
na,37.705,-31.371
na,37.68,-31.071
na,38.403,-30.605
na,38.388,-30.43
na,38.888,-30.171
na,39.387,-29.909
na,39.4,-29.77
na,39.4,-29.77
na,39.993,-29.609
na,40.033,-29.613
na,40.079,-29.58
na,40.106,-29.588
na,40.107,-29.657
na,40.208,-29.64
na,40.285,-29.631
na,40.383,-29.598
na,40.469,-29.57
na,40.55,-29.577
na,40.599,-29.561
na,40.57,-29.346
na,40.705,-29.3
na,40.871,-29.278
na,40.985,-29.256
na,41.126,-29.242
na,41.215,-29.229
na,41.247,-29.322
na,41.385,-29.292
na,41.52,-29.245
na,41.683,-29.206
na,41.8,-29.2
na,41.91,-29.162
na,41.929,-29.261
na,42.083,-29.242
na,42.175,-29.245
na,42.237,-29.223
na,42.289,-29.223
na,42.291,-29.435
na,42.413,-29.392
na,42.527,-29.37
na,42.613,-29.339
na,42.674,-29.318
na,42.715,-29.321
na,42.724,-29.372
na,42.838,-29.349
na,42.952,-29.327
na,43.028,-29.317
na,43.081,-29.317
na,43.08,-29.174
na,43.208,-29.091
na,43.389,-29.008
na,43.493,-28.934
na,43.628,-28.884
na,43.698,-28.84
na,43.768,-28.796
na,43.768,-28.524
na,43.845,-28.513
na,43.931,-28.481
na,44.023,-28.483
na,44.096,-28.455
na,44.145,-28.436
na,44.198,-28.435
na,44.184,-28.367
na,44.307,-28.32
na,44.405,-28.282
na,44.518,-28.257
na,44.628,-28.215
na,44.751,-28.168
na,44.812,-28.144
na,44.864,-28.142
na,44.909,-28.106
na,44.92,-28.157
na,44.968,-28.139
na,45.03,-28.115
na,45.066,-28.1
na,45.127,-28.076
na,45.098,-27.994
na,45.163,-27.988
na,45.215,-27.986
na,45.28,-27.979
na,45.344,-27.972
na,45.337,-27.937
na,45.39,-27.935
na,45.43,-27.938
na,45.466,-27.924
na,45.456,-27.871
na,45.48,-27.862
na,45.521,-27.864
na,45.536,-27.877
na,45.526,-27.825
na,45.599,-27.795
na,45.7,-27.773
na,45.829,-27.759
na,45.878,-27.739
na,45.883,-27.699
na,45.936,-27.697
na,45.985,-27.677
na,45.983,-27.602
na,46.072,-27.585
na,46.149,-27.572
na,46.213,-27.565
na,46.203,-27.512
na,46.304,-27.489
na,46.356,-27.487
na,46.485,-27.472
na,46.638,-27.446
na,46.691,-27.444
na,46.755,-27.436
na,46.757,-27.378
na,46.849,-27.377
na,46.922,-27.347
na,46.999,-27.334
na,47.114,-27.382
na,47.205,-27.441
na,47.264,-27.474
na,47.341,-27.461
na,47.393,-27.459
na,47.473,-27.464
na,47.522,-27.443
na,47.602,-27.448
na,47.658,-27.463
na,47.651,-27.564
na,47.775,-27.59
na,47.886,-27.622
na,47.994,-27.635
na,48.09,-27.654
na,48.205,-27.704
na,48.325,-27.712
na,48.421,-27.731
na,48.517,-27.749
na,48.585,-27.76
na,48.609,-27.89
na,48.605,-28.011
na,48.688,-28.035
na,48.803,-28.087
na,48.909,-28.162
na,48.996,-28.206
na,49.099,-28.263
na,49.161,-28.317
na,49.22,-28.353
na,49.286,-28.426
na,49.369,-28.452
na,49.481,-28.486
na,49.583,-28.545
na,49.639,-28.562
na,49.653,-28.718
na,49.657,-28.818
na,49.731,-28.869
na,49.815,-28.895
na,49.905,-28.96
na,49.988,-28.987
na,50.068,-28.995
na,50.151,-29.022
na,50.195,-29.127
na,50.221,-29.198
na,50.32,-29.322
na,50.416,-29.427
na,50.469,-29.508
na,50.499,-29.537
na,50.598,-29.662
na,50.694,-29.768
na,50.743,-29.831
na,50.79,-29.875
na,50.861,-29.909
na,50.931,-29.942
na,50.99,-29.982
na,51.107,-29.977
na,51.254,-30.001
na,51.424,-29.996
na,51.62,-30.001
na,51.765,-30.006
na,51.858,-30.011
na,51.953,-30.036
na,52.03,-30.026
na,52.057,-30.376
na,52.094,-30.807
na,52.105,-31.058
na,52.109,-31.268
na,52.263,-31.253
na,52.343,-31.265
na,52.42,-31.257
na,52.465,-31.582
na,52.504,-31.866
na,52.516,-32.053
na,52.556,-32.359
na,52.581,-32.649
na,52.595,-32.857
na,52.615,-33.02
na,52.628,-33.335
na,52.648,-33.712
na,52.663,-34.175
na,52.682,-34.572
na,52.708,-34.925
na,52.704,-34.884
na,52.704,-35.011
na,52.705,-35.138
na,52.861,-35.156
na,52.99,-35.161
na,53.134,-35.184
na,53.211,-35.183
na,53.238,-35.325
na,53.388,-35.282
na,53.475,-35.257
na,53.512,-35.246
na,53.546,-35.452
na,53.668,-35.395
na,53.828,-35.327
na,53.951,-35.27
na,54.111,-35.201
na,54.22,-35.147
na,54.308,-35.121
na,54.327,-35.313
na,54.331,-35.488
na,54.516,-35.412
na,54.678,-35.365
na,54.786,-35.289
na,54.913,-35.274
na,54.971,-35.212
na,54.996,-35.339
na,55.141,-35.251
na,55.326,-35.173
na,55.483,-35.08
na,55.691,-34.972
na,55.774,-34.901
na,55.849,-34.877
na,55.812,-34.638
na,55.939,-34.62
na,56.061,-34.558
na,56.21,-34.51
na,56.337,-34.493
na,56.436,-34.46
na,56.498,-34.44
na,56.502,-34.346
na,56.577,-34.321
na,56.659,-34.247
na,56.746,-34.218
na,56.739,-34.072
na,56.78,-34.043
na,56.827,-34.004
na,56.902,-33.978
na,56.883,-33.796
na,56.871,-33.682
na,56.874,-33.587
na,57.001,-33.566
na,57.088,-33.535
na,57.163,-33.509
na,57.264,-33.497
na,57.265,-33.377
na,57.285,-33.203
na,57.451,-33.07
na,57.548,-33.01
na,57.608,-32.964
na,57.667,-32.918
na,57.642,-32.806
na,57.773,-32.708
na,57.88,-32.619
na,57.957,-32.492
na,58.006,-32.472
na,57.998,-32.281
na,58.148,-32.123
na,58.249,-31.983
na,58.34,-31.872
na,58.397,-31.8
na,58.468,-31.745
na,58.447,-31.556
na,58.574,-31.427
na,58.69,-31.303
na,58.805,-31.178
na,58.892,-31.039
na,58.976,-30.977
na,58.941,-30.791
na,59.093,-30.647
na,59.238,-30.453
na,59.39,-30.305
na,59.529,-30.163
na,59.618,-30.043
na,59.751,-29.849
na,59.868,-29.636
na,59.969,-29.508
na,60.083,-29.372
na,60.083,-29.372
na,60.168,-29.224
na,60.273,-29.118
na,60.34,-29.029
na,60.333,-28.927
na,60.419,-28.829
na,60.566,-28.642
na,60.705,-28.408
na,60.848,-28.192
na,60.956,-28.024
na,61.066,-27.855
na,61.252,-27.582
na,61.398,-27.389
na,61.532,-27.226
na,61.665,-27.032
na,61.825,-26.768
na,61.939,-26.526
na,62.105,-26.309
na,62.237,-26.107
na,62.375,-25.875
na,62.503,-25.643
na,62.62,-25.449
na,62.614,-25.311
na,62.71,-25.156
na,62.8,-25.035
na,62.924,-24.888
na,62.992,-24.721
na,63.11,-24.519
na,63.23,-24.255
na,63.355,-24.009
na,63.474,-23.741
na,63.568,-23.487
na,63.651,-23.33
na,63.65,-23.059
na,63.767,-22.872
na,63.836,-22.537
na,63.922,-22.066
na,64.067,-21.298
na,64.017,-20.731
na,63.949,-20.097
na,63.862,-19.238
na,63.985,-19.041
na,64.182,-18.626
na,64.489,-17.822
na,64.737,-17.367
na,64.995,-17.141
na,65.379,-17.025
na,65.677,-16.859
na,65.944,-16.656
na,66.203,-16.507
na,66.365,-17.718
na,66.685,-17.474
na,66.781,-18.247
na,66.934,-18.118
na,67.058,-19.099
na,67.443,-18.756
na,67.738,-18.49
na,68.066,-18.22
na,68.4,-17.829
na,68.7,-17.392
na,68.865,-17.154
na,68.808,-16.487
na,69.038,-16.263
na,69.265,-16.034
na,69.55,-15.716
na,69.55,-15.716
na,69.84,-15.425
na,70.168,-15.024
na,70.389,-14.734
na,70.354,-14.448
na,70.517,-14.237
na,70.726,-14.036
na,70.816,-13.892
na,70.772,-13.396
na,70.698,-12.905
na,70.563,-12.255
na,70.707,-12.009
na,70.876,-11.669
na,71.052,-11.356
na,71.147,-11.865
na,71.252,-12.359
na,71.396,-12.106
na,71.588,-11.714
na,71.774,-11.37
na,71.615,-10.356
na,71.456,-9.393
na,71.217,-7.941
na,71.125,-7.375
na,71.282,-6.9
na,71.387,-6.333
na,71.465,-5.917
na,71.54,-5.699
na,71.431,-5.157
na,71.333,-4.741
na,71.432,-4.36
na,71.49,-4.072
na,71.398,-3.692
na,71.5,-2.937
na,71.592,-2.399
na,71.685,-1.743
na,71.815,-0.975
na,71.91,-0.392
na,80.142,-0.251
na,80.213,-0.969
na,80.308,-1.766
na,80.37,-2.341
na,80.625,-1.684
na,80.755,-2.942
na,80.792,-3.364
na,80.993,-2.779
na,81.126,-2.414
na,81.251,-3.454
na,81.37,-4.641
na,81.552,-4.152
na,81.62,-3.909
na,81.913,-5.033
na,82.05,-4.537
na,82.29,-3.796
na,82.328,-3.7
na,82.519,-5.01
na,82.691,-5.865
na,82.868,-7.212
na,83.0,-6.234
na,83.249,-5.154
na,83.43,-4.148
na,83.57,-3.204
na,83.69,-2.363
na,83.864,-1.206
na,83.996,-0.469
na,61.721,153.946
na,61.272,162.353
na,61.736,170.743
na,58.076,164.115
na,54.957,164.847
na,52.026,171.847
na,50.496,-179.202
na,50.49,-178.48
na,50.484,-177.758
na,50.496,-177.088
na,50.588,-176.223
na,50.745,-175.629
na,50.826,-174.907
na,50.896,-174.119
na,50.964,-173.328
na,51.069,-172.484
na,51.171,-171.634
na,51.306,-170.897
na,51.44,-170.159
na,51.632,-169.378
na,51.74,-168.972
na,52.001,-167.99
na,52.257,-166.819
na,52.453,-166.108
na,52.644,-165.39
na,52.818,-164.665
na,52.988,-163.934
na,53.18,-163.177
na,53.367,-162.413
na,53.496,-161.664
na,53.621,-160.91
na,53.741,-160.129
na,53.855,-159.344
na,54.101,-157.986
na,54.318,-157.067
na,54.527,-156.138
na,54.785,-155.239
na,55.239,-154.16
na,55.61,-153.164
na,56.058,-152.227
na,56.309,-151.218
na,56.499,-150.547
na,56.623,-150.081
na,56.925,-149.22
na,57.347,-148.257
na,57.832,-147.449
na,58.352,-146.759
na,58.814,-146.264
na,59.273,-145.756
na,59.273,-145.756
na,59.576,-144.977
na,59.918,-144.316
na,60.206,-143.332
na,60.465,-142.405
na,60.401,-141.598
na,60.31,-141.074
na,60.381,-140.128
na,60.09,-139.396
na,59.762,-138.86
na,59.336,-138.353
na,58.925,-137.819
na,58.438,-137.107
na,58.09,-136.895
na,57.634,-136.522
na,57.118,-136.209
na,56.621,-135.903
na,56.102,-135.429
na,55.819,-135.18
na,55.316,-134.669
na,54.812,-134.151
na,54.377,-133.84
na,53.924,-133.426
na,53.522,-133.093
na,53.127,-132.714
na,52.697,-132.169
na,52.259,-131.592
na,51.886,-131.177
na,51.612,-130.85
na,51.612,-130.85
na,51.398,-130.548
na,51.278,-130.212
na,51.101,-129.982
na,50.836,-129.738
na,50.647,-129.46
na,50.479,-129.01
na,50.31,-128.719
na,50.086,-128.414
na,49.885,-128.283
na,49.781,-128.029
na,49.491,-127.852
na,49.08,-127.818
na,48.877,-127.608
na,48.75,-127.378
na,48.565,-127.018
na,48.291,-126.733
na,47.996,-126.486
na,47.748,-126.37
na,47.35,-126.085
na,46.97,-125.998
na,46.643,-125.876
na,46.295,-125.773
na,45.946,-125.655
na,45.474,-125.517
na,45.104,-125.435
na,44.881,-125.437
na,44.725,-125.434
na,44.667,-125.376
na,44.523,-125.372
na,44.323,-125.372
na,44.066,-125.362
na,44.002,-125.429
na,43.925,-125.45
na,43.737,-125.48
na,43.426,-125.474
na,43.267,-125.394
na,43.143,-125.343
na,43.051,-125.289
na,42.862,-125.289
na,42.561,-125.268
na,42.492,-125.198
na,42.359,-125.209
na,42.285,-125.29
na,42.142,-125.331
na,41.986,-125.313
na,41.818,-125.281
na,41.652,-125.309
na,41.38,-125.182
na,41.135,-125.089
na,40.884,-124.933
na,40.633,-124.953
na,40.313,-124.742
na,40.313,-124.742
na,40.311,-124.416
na,39.914,-124.163
na,39.439,-123.89
na,38.997,-123.597
na,38.541,-123.305
na,37.874,-122.696
na,37.527,-122.38
na,37.205,-122.005
na,36.698,-121.305
na,36.338,-120.897
na,35.91,-120.438
na,35.45,-119.936
na,34.981,-119.329
na,34.837,-118.912
na,34.658,-118.4
na,34.564,-118.072
na,34.441,-117.746
na,34.35,-117.507
na,34.181,-117.159
na,34.042,-116.66
na,33.771,-116.209
na,33.421,-115.773
na,33.421,-115.773
na,33.237,-115.596
na,33.13,-115.717
na,33.04,-115.594
na,32.958,-115.508
na,32.876,-115.581
na,32.71,-115.412
na,32.512,-115.212
na,32.418,-115.33
na,32.236,-115.085
na,31.995,-114.765
na,31.786,-114.522
na,31.602,-114.332
na,31.459,-114.207
na,31.356,-114.118
na,31.194,-114.33
na,31.097,-114.439
na,30.912,-114.303
na,30.68,-114.129
na,30.513,-113.986
na,30.314,-113.807
na,30.12,-114.041
na,29.982,-113.909
na,29.834,-113.758
na,29.73,-113.87
na,29.646,-113.969
na,29.44,-113.775
na,29.205,-113.521
na,29.008,-113.281
na,28.95,-113.339
na,28.715,-113.087
na,28.499,-112.812
na,28.322,-112.589
na,28.125,-112.321
na,27.906,-112.015
na,27.694,-111.711
na,27.57,-111.506
na,27.497,-111.382
na,27.215,-111.569
na,27.105,-111.373
na,26.927,-111.506
